id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
83,ドトールコーヒーショップ 新高円寺店,東京都,杉並区,梅里２‐１‐１７,新高円寺駅徒歩3分以内,03-3311-1285,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010455/,TRUE,FALSE,TRUE,TRUE
84,ドトールコーヒーショップ 仙台北口店,宮城県,仙台市,青葉区中央１-８-４０井門仙台駅前ビル３Ｆ・４Ｆ,あおば通駅徒歩3分以上,022-213-6645,"平日:07:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010462/,TRUE,FALSE,TRUE,TRUE
85,ドトールコーヒーショップ 盛岡肴町店,岩手県,盛岡市,中ノ橋通１‐５‐２２,仙北町駅徒歩20分以上,019-654-1567,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010464/,TRUE,FALSE,TRUE,TRUE
86,ドトールコーヒーショップ 新宿２丁目店,東京都,新宿区,新宿２‐５‐８志村ビル１Ｆ,新宿三丁目駅徒歩2分以上,03-5269-8015,"平日:07:15 - 21:30
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010467/,FALSE,FALSE,FALSE,TRUE
87,ドトールコーヒーショップ 宇都宮オリオン通り店,栃木県,宇都宮市,江野町２‐１３,東武宇都宮駅徒歩2分以上,028-636-2208,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010468/,FALSE,FALSE,FALSE,TRUE
88,ドトールコーヒーショップ 町田駅前店,東京都,町田市,田市原町田６‐１１‐１０第一柿島ビル,町田駅徒歩1分以上,042-732-8169,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010469/,TRUE,TRUE,TRUE,TRUE
89,ドトールコーヒーショップ あきる野とうきゅう店,東京都,あきる野市,秋川１‐１７‐１,秋川駅徒歩4分以上,042-550-4444,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010473/,FALSE,FALSE,FALSE,TRUE
90,ドトールコーヒーショップ 秋葉原和泉橋店,東京都,千代田区,神田岩本町１山上ビル,岩本町駅徒歩1分以上,03-5256-0242,"平日:06:50 - 21:30
土曜日:07:30 - 20:30
日祝:08:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01010476/,TRUE,FALSE,TRUE,TRUE
91,ドトールコーヒーショップ 仙台中央通り大町店,宮城県,仙台市,青葉区一番町３‐６‐８,広瀬通駅徒歩3分以上,022-214-6715,"平日:06:45 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010478/,TRUE,TRUE,TRUE,TRUE
92,ドトールコーヒーショップ 西船橋北口店,千葉県,船橋市,西船４‐２６‐８,西船橋駅徒歩1分以上,047-432-4475,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010482/,TRUE,FALSE,FALSE,TRUE
93,ドトールコーヒーショップ 福生駅東口店,東京都,福生市,東町４‐１２,福生駅徒歩3分以内,042-552-6911,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010486/,TRUE,FALSE,TRUE,TRUE
94,ドトールコーヒーショップ 妙蓮寺店,神奈川県,横浜市,港北区菊名１‐１‐６井上ビル１Ｆ,妙蓮寺駅徒歩3分以内,045-421-5007,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010494/,FALSE,FALSE,TRUE,TRUE
95,ドトールコーヒーショップ 荻窪北口大通り店,東京都,杉並区,上荻１‐１６‐１７,荻窪駅徒歩3分以上,03-3391-5778,"平日:07:00 - 21:30備考:ラストオーダー21：00
土曜日:07:00 - 21:30備考:ラストオーダー21：00
日祝:07:30 - 21:30備考:ラストオーダー21：00",http://sasp.mapion.co.jp/b/doutor/info/01010495/,TRUE,FALSE,TRUE,TRUE
96,ドトールコーヒーショップ 京王府中店,東京都,府中市,府中町１‐３‐６京王府中ショッピングセンター内,府中競馬正門前駅徒歩7分以上,042-351-4048,"平日:06:45 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010503/,TRUE,TRUE,TRUE,TRUE
97,ドトールコーヒーショップ 洗足駅前店,東京都,目黒区,洗足２‐２１‐１,洗足駅徒歩3分以内,03-5750-1920,"平日:07:20 - 21:00備考:ラストオーダー20:30
土曜日:07:20 - 21:00備考:ラストオーダー20:30
日祝:07:50 - 21:00備考:ラストオーダー20:30",http://sasp.mapion.co.jp/b/doutor/info/01010506/,TRUE,FALSE,TRUE,TRUE
98,ドトールコーヒーショップ 湘南とうきゅう店,神奈川県,藤沢市,遠藤６９８‐１０,六会日大前駅徒歩41分以上,0466-86-0193,"平日:08:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010509/,TRUE,FALSE,FALSE,TRUE
99,ドトールコーヒーショップ 中板橋北口店,東京都,板橋区,中板橋２３‐２,中板橋駅徒歩1分以上,03-3964-6840,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010515/,TRUE,FALSE,FALSE,TRUE
100,ドトールコーヒーショップ 門前仲町２丁目店,東京都,江東区,門前仲町２‐４‐１２,門前仲町駅徒歩1分以上,03-3641-2204,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010516/,TRUE,FALSE,FALSE,TRUE
101,ドトールコーヒーショップ 鴬谷北口店,東京都,台東区,根岸１‐９‐９,鶯谷駅徒歩2分以上,03-3875-1353,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010518/,TRUE,FALSE,TRUE,TRUE
102,ドトールコーヒーショップ 横須賀ショッパーズプラザ店,神奈川県,横須賀市,本町２‐１‐１２,汐入駅徒歩3分以上,046-820-1185,"平日:08:30 - 21:00
土曜日:08:30 - 21:00
日祝:08:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010520/,TRUE,FALSE,FALSE,TRUE
103,ドトールコーヒーショップ 入谷駅前店,東京都,台東区,下谷２‐１‐１０,入谷駅徒歩1分以上,03-3876-3900,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010534/,FALSE,FALSE,TRUE,TRUE
104,ドトールコーヒーショップ 千葉銀座通り店,千葉県,千葉市,中央区中央３‐４‐１１千葉銀座第一ビル１Ｆ,葭川公園駅徒歩2分以上,043-222-3152,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010536/,TRUE,TRUE,TRUE,TRUE
105,ドトールコーヒーショップ 相鉄星川店,神奈川県,横浜市,保土ケ谷区星川１‐１‐２,天王町駅徒歩12分以上,045-335-1774,"平日:07:30 - 20:30
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010537/,FALSE,FALSE,TRUE,TRUE
106,ドトールコーヒーショップ 新宿３丁目東店,東京都,新宿区,新宿３‐１１‐９花菱ビル１Ｆ,新宿三丁目駅徒歩2分以上,03-5362-7658,"平日:07:15 - 21:30
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010538/,FALSE,FALSE,FALSE,TRUE
107,ドトールコーヒーショップ 中野坂上店,東京都,中野区,本町２‐４６‐１,中野坂上駅徒歩3分以内,03-3372-3725,"平日:07:00 - 21:00
土曜日:07:30 - 19:30
日祝:08:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01010541/,TRUE,FALSE,TRUE,TRUE
108,ドトールコーヒーショップ 西新橋３丁目店,東京都,港区,西新橋３‐８‐１第二鈴丸ビル１Ｆ,御成門駅徒歩5分以上,03-3433-1043,"平日:07:00 - 19:30
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01010542/,FALSE,FALSE,FALSE,TRUE
109,ドトールコーヒーショップ 金沢文庫店,神奈川県,横浜市,金沢区谷津町３６７,金沢文庫駅徒歩3分以内,045-789-0846,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010543/,FALSE,FALSE,FALSE,TRUE
110,ドトールコーヒーショップ 上大岡ウイング店,神奈川県,横浜市,港南区上大岡西１‐６‐１ウイング上大岡２Ｆ,上大岡駅徒歩1分以上,045-848-7927,"平日:07:30 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010547/,TRUE,FALSE,TRUE,TRUE
111,ドトールコーヒーショップ 市ヶ谷プラザ店,東京都,千代田区,九段北４‐２‐１５,市ヶ谷駅徒歩1分以上,03-3237-9531,"平日:07:00 - 21:00
土曜日:08:00 - 18:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01010550/,TRUE,FALSE,FALSE,TRUE
112,ドトールコーヒーショップ 横浜東口店,神奈川県,横浜市,西区高島２‐１４‐１４,横浜駅徒歩6分以上,045-453-6001,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010558/,TRUE,FALSE,TRUE,TRUE
113,ドトールコーヒーショップ 錦糸町楽天地ビル地下店,東京都,墨田区,江東橋４‐２７‐１４,錦糸町駅徒歩2分以上,03-5600-8895,"平日:07:00 - 19:30
土曜日:09:00 - 19:30
日祝:09:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01010568/,TRUE,FALSE,FALSE,TRUE
114,ドトールコーヒーショップ グリナード永山店,東京都,多摩市,永山１‐４グリナード永山１０２,小田急永山駅徒歩3分以内,042-339-6668,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010571/,TRUE,FALSE,TRUE,TRUE
115,ドトールコーヒーショップ 御嶽山店,東京都,大田区,北嶺町３２‐１３,御嶽山駅徒歩3分以内,03-3729-8539,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010589/,TRUE,FALSE,FALSE,TRUE
116,ドトールコーヒーショップ 町田幸町通り店,東京都,町田市,田市原町田６‐２１‐２８,町田駅徒歩3分以上,042-732-8790,"平日:07:30 - 21:00
土曜日:08:00 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010591/,TRUE,TRUE,TRUE,TRUE
117,ドトールコーヒーショップ 秦野北口店,神奈川県,秦野市,大秦町１‐１０,秦野駅徒歩1分以上,0463-85-3001,"平日:07:00 - 20:30
土曜日:07:00 - 20:30
日祝:07:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01010597/,TRUE,FALSE,FALSE,TRUE
118,ドトールコーヒーショップ 喜多見店,東京都,世田谷区,喜多見８‐１８‐１１,喜多見駅徒歩3分以内,03-3417-7707,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010599/,TRUE,FALSE,TRUE,TRUE
119,ドトールコーヒーショップ 柏高島屋ステーションモール店,千葉県,柏市,末広町８‐１８,柏駅徒歩3分以上,04-7148-2319,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010601/,TRUE,FALSE,FALSE,TRUE
120,ドトールコーヒーショップ 錦糸町北口店,東京都,墨田区,錦糸３‐２‐１アルカイースト１Ｆ,錦糸町駅徒歩1分以上,03-5608-0026,"平日:07:00 - 21:30
土曜日:07:00 - 21:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010607/,TRUE,FALSE,FALSE,TRUE
121,ドトールコーヒーショップ 高尾駅前店,東京都,八王子市,初沢町１２３１‐１６京王クラウン街高尾,高尾駅徒歩3分以上,042-662-6273,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010611/,TRUE,FALSE,FALSE,TRUE
122,ドトールコーヒーショップ 静岡呉服町店,静岡県,静岡市,葵区呉服町２‐５‐２１,新静岡駅徒歩5分以上,054-652-0206,"平日:07:00 - 20:00備考:金曜日のみ7：00〜21：00の営業時間と致します。
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010616/,TRUE,FALSE,TRUE,TRUE
123,ドトールコーヒーショップ 本郷台店,神奈川県,横浜市,栄区小菅ケ谷１‐４‐６,本郷台駅徒歩2分以上,045-890-1831,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010627/,FALSE,FALSE,TRUE,TRUE
124,ドトールコーヒーショップ 北浦和東口店,埼玉県,さいたま市,浦和区北浦和３‐８‐１５,北浦和駅徒歩3分以内,048-827-0065,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010628/,FALSE,FALSE,FALSE,TRUE
125,ドトールコーヒーショップ 三和子供の国店,神奈川県,横浜市,青葉区奈良１‐２‐１,こどもの国駅徒歩3分以上,045-960-1488,"平日:10:00 - 20:00
土曜日:10:00 - 20:00
日祝:10:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010629/,FALSE,FALSE,FALSE,TRUE
126,ドトールコーヒーショップ みぞのくちノクティ店,神奈川県,川崎市,高津区溝口１‐４‐１,武蔵溝ノ口駅徒歩2分以上,044-850-0320,"平日:10:30 - 22:00
土曜日:10:30 - 22:00
日祝:10:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010630/,FALSE,FALSE,FALSE,TRUE
127,ドトールコーヒーショップ 鷺沼店,神奈川県,川崎市,宮前区鷺沼３‐１‐１,鷺沼駅徒歩3分以内,044-855-5959,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010635/,FALSE,TRUE,TRUE,TRUE
128,ドトールコーヒーショップ 本川越ペペ店,埼玉県,川越市,新富町１‐２２,本川越駅徒歩3分以内,049-228-2868,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010636/,TRUE,FALSE,TRUE,TRUE
129,ドトールコーヒーショップ 郡山中央通り店,福島県,郡山市,山市中町１１‐１関川本店中町ビル,郡山駅徒歩5分以上,024-936-4355,"平日:07:15 - 20:00
土曜日:07:30 - 21:00
日祝:07:30 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01010638/,TRUE,FALSE,TRUE,TRUE
130,ドトールコーヒーショップ エキア北千住店,東京都,足立区,千住旭町４２,北千住駅徒歩2分以上,03-5813-7631,"平日:06:30 - 21:30
土曜日:06:30 - 21:30
日祝:06:30 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01010641/,FALSE,FALSE,TRUE,TRUE
131,ドトールコーヒーショップ 新大手町ビル店,東京都,千代田区,大手町２‐２‐１,大手町駅徒歩5分以上,03-5204-2213,"平日:07:00 - 21:00
土曜日:08:00 - 14:30
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01010644/,TRUE,TRUE,TRUE,TRUE
132,ドトールコーヒーショップ 五所川原エルム店,青森県,五所川原市,大字唐笠柳字藤巻５１７-１エルムの街ショッピングセンター１Ｆ,五所川原駅徒歩16分以上,0173-33-6251,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010648/,TRUE,FALSE,TRUE,TRUE
133,ドトールコーヒーショップ 新宿文化センター通り店,東京都,新宿区,新宿５‐１８‐１０,東新宿駅徒歩5分以上,03-5292-7368,"平日:07:15 - 21:00
土曜日:07:15 - 21:00
日祝:07:15 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010650/,TRUE,FALSE,FALSE,TRUE
134,ドトールコーヒーショップ 新木場メトロピア店,東京都,江東区,新木場１‐６先,新木場駅徒歩3分以内,03-5569-1818,"平日:07:00 - 22:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010652/,FALSE,FALSE,FALSE,TRUE
135,ドトールコーヒーショップ 仙台駅店,宮城県,仙台市,青葉区中央１‐１‐１仙台駅２Ｆ,仙台駅徒歩3分以上,022-713-6543,"平日:07:20 - 22:00
土曜日:07:20 - 21:00
日祝:07:20 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010665/,FALSE,FALSE,TRUE,TRUE
136,ドトールコーヒーショップ 新横浜店,神奈川県,横浜市,港北区新横浜２‐１００横浜市営地下鉄新横浜駅構内,新横浜駅徒歩3分以上,045-475-2244,"平日:07:00 - 20:00
土曜日:08:00 - 19:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01010670/,FALSE,FALSE,FALSE,TRUE
137,ドトールコーヒーショップ 八戸ピアドゥ店,青森県,八戸市,沼館４‐７‐１１２,小中野駅徒歩19分以上,0178-22-5666,"平日:10:00 - 20:45
土曜日:10:00 - 20:45
日祝:10:00 - 20:45",http://sasp.mapion.co.jp/b/doutor/info/01010677/,TRUE,FALSE,FALSE,TRUE
138,ドトールコーヒーショップ ファイン越谷店,埼玉県,越谷市,弥生町４‐１１ファイン越谷,越谷駅徒歩3分以内,048-969-1311,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010678/,FALSE,FALSE,TRUE,TRUE
139,ドトールコーヒーショップ 青森駅店,青森県,青森市,柳川１‐１‐１,青森駅徒歩3分以内,017-775-5311,"平日:07:00 - 20:30
土曜日:07:00 - 20:30
日祝:07:00 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/01010681/,TRUE,TRUE,TRUE,TRUE
140,ドトールコーヒーショップ 横浜鶴屋町店,神奈川県,横浜市,神奈川区鶴屋町１‐７‐３０,横浜駅徒歩3分以上,045-412-1188,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010690/,TRUE,FALSE,FALSE,TRUE
141,ドトールコーヒーショップ 湘南台西口駅前店,神奈川県,藤沢市,湘南台２‐２‐５,湘南台駅徒歩3分以内,0466-42-4791,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010693/,TRUE,FALSE,TRUE,TRUE
142,ドトールコーヒーショップ 半蔵門店,東京都,千代田区,麹町１‐８‐８グランドメゾン麹町１Ｆ,半蔵門駅徒歩3分以内,03-3230-0759,"平日:07:30 - 21:00
土曜日:08:00 - 14:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01010697/,FALSE,FALSE,TRUE,TRUE
143,ドトールコーヒーショップ 新浦安モナ店,千葉県,浦安市,入船１‐５‐１,新浦安駅徒歩1分以上,047-382-3055,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010700/,FALSE,FALSE,TRUE,TRUE
144,ドトールコーヒーショップ 森下店,東京都,江東区,森下１‐１２‐９,森下駅徒歩3分以内,03-3633-9014,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010701/,TRUE,FALSE,TRUE,TRUE
145,ドトールコーヒーショップ 札幌大通西３丁目店,北海道,札幌市,中央区大通西３丁目１１せんばビル,大通駅徒歩1分以上,011-200-3880,"平日:07:15 - 21:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010705/,TRUE,TRUE,TRUE,TRUE
146,ドトールコーヒーショップ 相模原駅前店,神奈川県,相模原市,中央区相模原１‐１‐１９相模原ｉｔ’ｓ３Ｆ,相模原駅徒歩3分以内,042-786-2565,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010713/,TRUE,FALSE,TRUE,TRUE
